,Perturbation,Exp1,Pred1
70,mobley_5759258~mobley_4630641,0.1537,0.13678953051567078
71,mobley_4043987~mobley_900088,0.064655,0.11780782043933868
72,mobley_7573149~mobley_1075836,0.14184,0.14867767691612244
73,mobley_8427539~mobley_1903702,0.049835,0.1476394534111023
74,mobley_2310185~mobley_1881249,0.09265,0.0946866050362587
75,mobley_2043882~mobley_7688753,0.11306,0.028361886739730835
76,mobley_3515580~mobley_1079207,0.11448,0.06601579487323761
77,mobley_6743808~mobley_4780078,0.15815,0.13754847645759583
78,mobley_2261979~mobley_9565165,0.01341,0.047130096703767776
79,mobley_2146331~mobley_2410897,0.03112,0.11943083256483078
80,mobley_8048190~mobley_7758918,0.13758,0.11592178791761398
81,mobley_9507933~mobley_4287564,0.16129,0.14773321151733398
82,mobley_1019269~mobley_2310185,0.0182525,0.1035267561674118
83,mobley_9883303~mobley_5079234,0.021035,0.03101406991481781
84,mobley_1923244~mobley_1899443,0.14329,0.13261350989341736
85,mobley_1728386~mobley_2451097,0.1472,0.15263882279396057
86,mobley_4780078~mobley_7009711,0.16177,0.15746866166591644
87,mobley_3144334~mobley_3053621,0.13129,0.1369861513376236
88,mobley_1755375~mobley_2923700,0.010305,0.03046558052301407
89,mobley_1905088~mobley_3980099,0.08593,0.03817839175462723
90,mobley_1199854~mobley_3259411,0.10214,0.11233773082494736
91,mobley_900088~mobley_820789,0.10978,0.12047122418880463
92,mobley_7708038~mobley_6632459,0.10082,0.12564586102962494
93,mobley_6743808~mobley_4715906,0.1401,0.1209985688328743
94,mobley_2422586~mobley_7708038,0.16004,0.14848995208740234
95,mobley_8492526~mobley_2864987,0.16214,0.13210594654083252
96,mobley_9478823~mobley_20524,0.15339,0.11459492146968842
97,mobley_7943327~mobley_6619554,0.1447,0.10963436961174011
98,mobley_778352~mobley_1199854,0.0215675,0.035039402544498444
99,mobley_4035953~mobley_5747188,0.03072333,0.02422727644443512
100,mobley_5627459~mobley_8765203,0.15088,0.14770743250846863
101,mobley_3414356~mobley_2929847,0.15342,0.1444745510816574
102,mobley_6632459~mobley_1963873,0.15473,0.14816121757030487
103,mobley_1800170~mobley_8426916,0.14419,0.13483484089374542
104,mobley_1261349~mobley_430089,0.11055,0.09296996891498566
105,mobley_5759258~mobley_5346580,0.015385,0.06650218367576599
106,mobley_2341732~mobley_2364370,0.09868,0.14620792865753174
107,mobley_6060301~mobley_7227357,0.01296333,0.03517353534698486
108,mobley_5471704~mobley_7417968,0.15353,0.09040433168411255
109,mobley_1827204~mobley_7573149,0.1578,0.14720410108566284
110,mobley_430089~mobley_5935995,0.10184,0.08970056474208832
111,mobley_6896128~mobley_1893937,0.11175,0.14790663123130798
112,mobley_5072416~mobley_5326154,0.14471,0.14584946632385254
113,mobley_6812653~mobley_6248915,0.018805,0.004767842590808868
114,mobley_2487143~mobley_8221999,0.052945,0.08899793773889542
115,mobley_430089~mobley_2294995,0.1536,0.1262086033821106
116,mobley_349850~mobley_8883511,0.02725,0.026179127395153046
117,mobley_4305650~mobley_1857976,0.1367,0.08002516627311707
118,mobley_430089~mobley_4305650,0.1291,0.12812452018260956
119,mobley_2487143~mobley_6081058,0.09762,0.10398557782173157
120,mobley_3452749~mobley_9257453,0.01749,0.00420728325843811
121,mobley_2661134~mobley_5445548,0.01031333,0.05032564327120781
122,mobley_1199854~mobley_3982371,0.12867,0.14143253862857819
123,mobley_1019269~mobley_5627459,0.011562,0.076100654900074
124,mobley_1929982~mobley_5631798,0.1376,0.13421382009983063
125,mobley_1046331~mobley_2126135,0.15656,0.13495087623596191
126,mobley_5665561~mobley_547634,0.13241,0.059572599828243256
127,mobley_299266~mobley_6917738,0.13022,0.11345361918210983
128,mobley_4177472~mobley_7227357,0.13404,0.14750529825687408
129,mobley_9407874~mobley_3378420,0.02143,0.052143678069114685
130,mobley_6250025~mobley_9733743,0.1552,0.12322676181793213
131,mobley_4715906~mobley_3211679,0.12047,0.09135184437036514
132,mobley_2864987~mobley_2609604,0.11696,0.11733217537403107
133,mobley_5518547~mobley_3968739,0.02909667,0.057275332510471344
134,mobley_2859600~mobley_5520946,0.15555,0.15692085027694702
135,mobley_3183805~mobley_4483973,0.13267,0.13120600581169128
136,mobley_2143011~mobley_9794857,0.14234,0.14019016921520233
137,mobley_2049967~mobley_5449201,0.14654,0.14185376465320587
138,mobley_3738859~mobley_303222,0.13519,0.10619820654392242
139,mobley_2659552~mobley_5600967,0.15705,0.15243574976921082
140,mobley_1563176~mobley_525934,0.06743,0.1482778638601303
141,mobley_2609604~mobley_6060301,0.0146725,0.032114602625370026
142,mobley_5816127~mobley_3867265,0.01684,0.12134339660406113
143,mobley_6248915~mobley_1235151,0.01554,0.07531117647886276
144,mobley_8573194~mobley_4699732,0.12489,0.11506996303796768
145,mobley_2859600~mobley_1079207,0.035965,0.10798399150371552
146,mobley_2457863~mobley_4035953,0.016326,0.03167571872472763
147,mobley_7708038~mobley_1674094,0.13786,0.12916260957717896
148,mobley_1903702~mobley_8118832,0.02488,0.1280917525291443
149,mobley_9121449~mobley_9913368,0.13431,0.13182836771011353
150,mobley_3515580~mobley_1728386,0.10992,0.08521488308906555
151,mobley_7227357~mobley_7573149,0.13469,0.13044913113117218
152,mobley_1261349~mobley_1800170,0.13353,0.11932708323001862
153,mobley_8772587~mobley_820789,0.15681,0.14065545797348022
154,mobley_8048190~mobley_8573194,0.10155,0.11519566178321838
155,mobley_3867265~mobley_8260524,0.11651,0.14389510452747345
156,mobley_3867265~mobley_6091882,0.14998,0.1245393306016922
157,mobley_6743808~mobley_7150646,0.04345,0.06421032547950745
158,mobley_8789465~mobley_1760914,0.16065,0.13414238393306732
159,mobley_4483973~mobley_2451097,0.13866,0.10811878740787506
160,mobley_2422586~mobley_4893032,0.1503,0.15103580057621002
161,mobley_6060301~mobley_5690766,0.14744,0.12573027610778809
162,mobley_1881249~mobley_49274,0.14951,0.12746182084083557
163,mobley_1199854~mobley_6474572,0.12267,0.12339378148317337
164,mobley_3211679~mobley_2681549,0.02124333,0.002324536442756653
165,mobley_3234716~mobley_1079207,0.11958,0.09734106808900833
166,mobley_7142697~mobley_8337977,0.14071,0.12780976295471191
167,mobley_5346580~mobley_2864987,0.11944,0.11861879378557205
168,mobley_6812653~mobley_9407874,0.10929,0.09662911295890808
169,mobley_430089~mobley_1662128,0.15763,0.1478942185640335
170,mobley_1903702~mobley_3982371,0.16407,0.07127099484205246
171,mobley_5890803~mobley_2422586,0.14991,0.12997637689113617
172,mobley_718988~mobley_4762983,0.15764,0.12370386719703674
173,mobley_1036761~mobley_1905088,0.12972,0.10357197374105453
174,mobley_5665561~mobley_3663158,0.15347,0.17111873626708984
175,mobley_7983227~mobley_9626434,0.13456,0.07896335422992706
176,mobley_3525176~mobley_5445548,0.12177,0.12601156532764435
177,mobley_3167746~mobley_1976156,0.12012,0.11361102014780045
178,mobley_8427539~mobley_2864987,0.01827,0.12820754945278168
179,mobley_755351~mobley_7295828,0.1626,0.1511203944683075
180,mobley_1881249~mobley_6929123,0.1124,0.06465785205364227
181,mobley_1615431~mobley_9794857,0.10747,0.10937827080488205
182,mobley_3053621~mobley_8723116,0.14129,0.1349896341562271
183,mobley_8522124~mobley_2197088,0.08413,0.13077391684055328
184,mobley_7532833~mobley_2493732,0.042805,0.06719644367694855
185,mobley_4305650~mobley_8754702,0.02689333,0.07441893965005875
186,mobley_8260524~mobley_299266,0.14079,0.1482495665550232
187,mobley_6430250~mobley_7295828,0.15647,0.13225558400154114
188,mobley_3034976~mobley_2245668,0.02329,0.062498729676008224
189,mobley_4494568~mobley_5520946,0.10644,0.11757814884185791
190,mobley_5759258~mobley_6911232,0.0268425,0.025364018976688385
191,mobley_1827204~mobley_2607611,0.09326,0.07750818133354187
192,mobley_859464~mobley_6456034,0.13302,0.1165798082947731
193,mobley_2661134~mobley_2354112,0.12961,0.0758063793182373
194,mobley_299266~mobley_2294995,0.09731,0.0733095332980156
195,mobley_8492526~mobley_8436428,0.12427,0.12655675411224365
196,mobley_8427539~mobley_9624458,0.107,0.023608699440956116
197,mobley_8573194~mobley_3867265,0.13582,0.09014501422643661
198,mobley_9478823~mobley_8691603,0.15437,0.15922243893146515
199,mobley_2850833~mobley_5006685,0.00644,0.0029298439621925354
200,mobley_1036761~mobley_3727287,0.12637,0.12843658030033112
201,mobley_4035953~mobley_1873346,0.16102,0.1571967899799347
202,mobley_6091882~mobley_4305650,0.12552,0.08051314949989319
203,mobley_7977115~mobley_3318135,0.11215,0.11127962172031403
204,mobley_5346580~mobley_3414356,0.1479,0.1384156346321106
205,mobley_1899443~mobley_299266,0.15614,0.15280327200889587
206,mobley_8118832~mobley_7573149,0.047385,0.09081225842237473
207,mobley_1662128~mobley_1875719,0.14154,0.12921389937400818
208,mobley_1674094~mobley_1803862,0.14235,0.10764623433351517
209,mobley_820789~mobley_8754702,0.14218,0.10744855552911758
210,mobley_2864987~mobley_7326982,0.15585,0.12998510897159576
211,mobley_8772587~mobley_6632459,0.15226,0.11205283552408218
212,mobley_3982371~mobley_6632459,0.16026,0.15226124227046967
213,mobley_2422586~mobley_1199854,0.14746,0.1359674483537674
214,mobley_36119~mobley_9617923,0.1431,0.13232800364494324
215,mobley_3867265~mobley_7769613,0.14268,0.10722660273313522
216,mobley_9942801~mobley_9139060,0.12806,0.09261739253997803
217,mobley_6917738~mobley_8118832,0.13453,0.1414097249507904
218,mobley_2923700~mobley_6743808,0.02918333,0.04112754017114639
219,mobley_1674094~mobley_1199854,0.15329,0.14683593809604645
220,mobley_2146331~mobley_9246351,0.10418,0.07463701069355011
221,mobley_4218209~mobley_3515580,0.16115,0.14665082097053528
222,mobley_2341732~mobley_4893032,0.14881,0.1164688691496849
223,mobley_5518547~mobley_2859600,0.15628,0.1392533928155899
224,mobley_1781152~mobley_9028462,0.15411,0.11749298125505447
225,mobley_1674094~mobley_4694328,0.0139525,0.06429196894168854
226,mobley_3414356~mobley_2178600,0.09964,0.05823677033185959
227,mobley_7326982~mobley_6854178,0.10895,0.094354048371315
228,mobley_313406~mobley_197466,0.059265,0.10227074474096298
229,mobley_2390199~mobley_4792268,0.15237,0.1512816846370697
230,mobley_9434451~mobley_1903702,0.08939,0.0951085239648819
231,mobley_5263791~mobley_5110043,0.011015,-0.06063288450241089
232,mobley_1075836~mobley_778352,0.13335,0.13070815801620483
233,mobley_3167746~mobley_8614858,0.16166,0.14790555834770203
234,mobley_5449201~mobley_186894,0.15346,0.14334636926651
235,mobley_6497672~mobley_2864987,0.14007,0.0844954401254654
236,mobley_3709920~mobley_5079234,0.14573,0.10528968274593353
237,mobley_9794857~mobley_1899443,0.12797,0.12849076092243195
238,mobley_820789~mobley_2341732,0.10532,0.08656135946512222
239,mobley_3982371~mobley_9626434,0.0204175,0.03015364706516266
240,mobley_3982371~mobley_3269565,0.16099,0.14176155626773834
241,mobley_3546460~mobley_2390199,0.15689,0.14491350948810577
242,mobley_9942801~mobley_1571523,0.01055167,0.010086238384246826
243,mobley_2126135~mobley_9942801,0.1565,0.1225692629814148
244,mobley_7497999~mobley_3452749,0.03083333,0.011450961232185364
245,mobley_1144156~mobley_820789,0.15802,0.11243392527103424
246,mobley_929676~mobley_1893937,0.12407,0.1382514387369156
247,mobley_8426916~mobley_8011706,0.02613,0.06861066818237305
248,mobley_7542832~mobley_2364370,0.15856,0.1531466841697693
249,mobley_6854178~mobley_5157661,0.14234,0.1391027867794037
250,mobley_4690963~mobley_352111,0.16084,0.13913172483444214
251,mobley_7859387~mobley_1017962,0.15769,0.15037056803703308
252,mobley_5079234~mobley_7983227,0.015264,-0.021466553211212158
253,mobley_3867265~mobley_7758918,0.16027,0.1510726809501648
254,mobley_5310099~mobley_6896128,0.13683,0.11232045292854309
255,mobley_5072416~mobley_8057732,0.12469,0.11865684390068054
256,mobley_4043951~mobley_1662128,0.14964,0.1380559504032135
257,mobley_3452749~mobley_20524,0.13076,0.13581335544586182
258,mobley_210639~mobley_186894,0.01229,0.05783190205693245
259,mobley_1976156~mobley_9897248,0.042835,0.07993081212043762
260,mobley_6854178~mobley_9671033,0.00515714,0.02811666578054428
261,mobley_1107178~mobley_4465023,0.11994,0.1473553627729416
262,mobley_2792521~mobley_4924862,0.14518,0.11296480894088745
263,mobley_1755375~mobley_3727287,0.12294,0.10921407490968704
264,mobley_4762983~mobley_1881249,0.14066,0.13452954590320587
265,mobley_8048190~mobley_5816127,0.14047,0.1344624161720276
266,mobley_5571660~mobley_4035953,0.15776,0.15639352798461914
267,mobley_1827204~mobley_2143011,0.036145,0.03256227821111679
268,mobley_8221999~mobley_1107178,0.020205,0.034437909722328186
269,mobley_5627459~mobley_6854178,0.09844,0.10258542001247406
270,mobley_5518547~mobley_7814642,0.010658,0.08714823424816132
271,mobley_9015240~mobley_7859387,0.15407,0.11025945097208023
272,mobley_2143011~mobley_1857976,0.10018,0.11835750192403793
273,mobley_5571660~mobley_5520946,0.14189,0.1390218883752823
274,mobley_7295828~mobley_852937,0.14137,0.10659296810626984
275,mobley_3259411~mobley_313406,0.16377,0.1147259771823883
276,mobley_4218209~mobley_5311804,0.0180275,0.13992470502853394
277,mobley_8614858~mobley_3060426,0.04349,0.05745508149266243
278,mobley_3414356~mobley_4043951,0.0275325,0.0375138595700264
279,mobley_3738859~mobley_6497672,0.068815,0.12010268121957779
280,mobley_4218209~mobley_7814642,0.0170875,0.04476550221443176
281,mobley_1987439~mobley_6978427,0.03191,-0.033597514033317566
282,mobley_1075836~mobley_1199854,0.13806,0.10274618864059448
283,mobley_2925352~mobley_7893124,0.0461,0.06772134453058243
284,mobley_4305650~mobley_5935995,0.10168,0.08524928241968155
285,mobley_5890803~mobley_4924862,0.11534,0.14612004160881042
286,mobley_2802855~mobley_1899443,0.13437,0.12632080912590027
287,mobley_1144156~mobley_3867265,0.09689,0.13412731885910034
288,mobley_1858644~mobley_3040612,0.14661,0.1492776870727539
289,mobley_6854178~mobley_9838013,0.15281,0.13922064006328583
290,mobley_3982371~mobley_3686115,0.10147,0.12755969166755676
291,mobley_7261305~mobley_6474572,0.11753,0.16495178639888763
292,mobley_1036761~mobley_2123854,0.11262,0.09722373634576797
293,mobley_8127829~mobley_7364468,0.10242,0.09803078323602676
294,mobley_2123854~mobley_2489709,0.02456667,0.12182727456092834
295,mobley_1792062~mobley_1107178,0.11083,0.07682158052921295
296,mobley_8772587~mobley_299266,0.13251,0.09149311482906342
297,mobley_1708457~mobley_2049967,0.04232,0.06504754722118378
298,mobley_6091882~mobley_9246215,0.13359,0.1425352692604065
299,mobley_5759258~mobley_627267,0.0209425,0.03499774634838104
300,mobley_2451097~mobley_8057732,0.10175,0.11203876882791519
301,mobley_2341732~mobley_1881249,0.15061,0.1075611263513565
302,mobley_3663158~mobley_7039935,0.16362,0.1314910650253296
303,mobley_2422586~mobley_8525830,0.09476,0.1081709936261177
304,mobley_2661134~mobley_2850833,0.07923,0.12318103760480881
305,mobley_8573194~mobley_4043951,0.14303,0.14715713262557983
306,mobley_4035953~mobley_755351,0.0213625,0.021114371716976166
307,mobley_9100956~mobley_2689721,0.16038,0.048564814031124115
308,mobley_2925352~mobley_2661134,0.13441,0.14303192496299744
309,mobley_2310185~mobley_2198613,0.13622,0.14541023969650269
310,mobley_5072416~mobley_8723116,0.1333,0.10536264628171921
311,mobley_4694328~mobley_9883303,0.01883,0.050419341772794724
312,mobley_2609604~mobley_8525830,0.0173475,0.04747661203145981
313,mobley_5520946~mobley_3398536,0.01607333,0.13477037847042084
314,mobley_2925352~mobley_3187514,0.16218,0.14420948922634125
315,mobley_2517158~mobley_2213823,0.11402,0.09755240380764008
316,mobley_1636752~mobley_6632459,0.10671,0.13732004165649414
317,mobley_2294995~mobley_8320545,0.02223667,0.02056656777858734
318,mobley_2451097~mobley_7599023,0.10759,0.09217763692140579
319,mobley_1019269~mobley_5759258,0.14854,0.09229522198438644
320,mobley_4893032~mobley_1827204,0.09962,0.11361420154571533
321,mobley_5816127~mobley_8765203,0.026015,0.1386880874633789
322,mobley_8739734~mobley_1662128,0.1441,0.10392748564481735
323,mobley_1036761~mobley_5520946,0.15149,0.13548290729522705
324,mobley_7988076~mobley_7176290,0.12653,0.14921055734157562
325,mobley_2422586~mobley_1650157,0.12965,0.1289512813091278
326,mobley_5880265~mobley_2864987,0.017214,0.032358042895793915
327,mobley_4305650~mobley_1144156,0.12616,0.13049130141735077
328,mobley_1189457~mobley_7066554,0.0112225,0.07228130102157593
329,mobley_3259411~mobley_4305650,0.0168325,0.1022939383983612
330,mobley_36119~mobley_4759887,0.04571,0.10452230274677277
331,mobley_7599023~mobley_5520946,0.0803,0.11795837432146072
332,mobley_5063386~mobley_8789465,0.02408,0.03249168395996094
333,mobley_2923700~mobley_7497999,0.16277,0.1417444497346878
334,mobley_5690766~mobley_9883303,0.12749,0.14096173644065857
335,mobley_8427539~mobley_7769613,0.07613,0.10446188598871231
336,mobley_2126135~mobley_7497999,0.16226,0.16631948947906494
337,mobley_6743808~mobley_7295828,0.01515,0.022452518343925476
338,mobley_2792521~mobley_36119,0.0178775,0.028258055448532104
339,mobley_1922649~mobley_9281946,0.12402,0.1359449028968811
340,mobley_5816127~mobley_6929123,0.16033,0.15436360239982605
341,mobley_1728386~mobley_8691603,0.15355,0.0737830325961113
342,mobley_6081058~mobley_3546460,0.09732,0.10987704992294312
343,mobley_2310185~mobley_197466,0.12378,0.11111066490411758
344,mobley_8221999~mobley_2958326,0.11277,0.11752652376890182
345,mobley_6353617~mobley_1363784,0.12798,0.09547450393438339
346,mobley_3144334~mobley_5072416,0.014084,0.10767456889152527
347,mobley_1075836~mobley_5123639,0.1385,0.12963475286960602
348,mobley_9794857~mobley_6929123,0.11127,0.10161010921001434
349,mobley_8614858~mobley_8765203,0.11664,0.08177913725376129
350,mobley_63712~mobley_1520842,0.15416,0.1500195860862732
351,mobley_3259411~mobley_7227357,0.15281,0.12109418213367462
352,mobley_2123854~mobley_4193752,0.02831,0.03194572776556015
353,mobley_8492526~mobley_5310099,0.14604,0.14446821808815002
354,mobley_1717215~mobley_2422586,0.14326,0.14196735620498657
355,mobley_627267~mobley_2008055,0.13406,0.14208534359931946
356,mobley_3414356~mobley_4043987,0.14783,0.113749198615551
357,mobley_6854178~mobley_2279874,0.13041,0.12853381037712097
358,mobley_7988076~mobley_5467162,0.11875,0.10105425864458084
359,mobley_4043987~mobley_1923244,0.14982,0.11559124290943146
360,mobley_3969312~mobley_7599023,0.02399,0.06308702379465103
361,mobley_8614858~mobley_8573194,0.15478,0.1179313138127327
362,mobley_852937~mobley_3398536,0.02947667,0.059101004153490067
363,mobley_3686115~mobley_4687447,0.11445,0.1337972730398178
364,mobley_1923244~mobley_5286200,0.1137,0.08669044822454453
365,mobley_859464~mobley_7573149,0.16149,0.11866270005702972
366,mobley_299266~mobley_5759258,0.01969,0.026777833700180054
367,mobley_4177472~mobley_3414356,0.12011,0.13945981860160828
368,mobley_1662128~mobley_9733743,0.15606,0.140138179063797
369,mobley_4035953~mobley_20524,0.15964,0.14287544786930084
370,mobley_5157661~mobley_3999471,0.02311667,0.03908237814903259
371,mobley_6430250~mobley_3727287,0.13946,0.11081426590681076
372,mobley_2925352~mobley_5518547,0.13378,0.16251027584075928
373,mobley_5449201~mobley_8260524,0.08563,0.12844958901405334
374,mobley_4364398~mobley_2068538,0.14365,0.12689654529094696
375,mobley_8260524~mobley_8772587,0.07541,0.10307124257087708
376,mobley_6497672~mobley_6006813,0.0199025,0.0166001096367836
377,mobley_6060301~mobley_7983227,0.021855,0.011410057544708252
378,mobley_4690963~mobley_9626434,0.14477,0.1315108686685562
379,mobley_3572203~mobley_6456034,0.10556,0.062453143298625946
380,mobley_2859600~mobley_2681549,0.08646,0.08502084016799927
381,mobley_8691603~mobley_8127829,0.15074,0.13231301307678223
382,mobley_7203421~mobley_2341732,0.13662,0.13828301429748535
383,mobley_2607611~mobley_3378420,0.15386,0.1376332938671112
384,mobley_4305650~mobley_7326982,0.14866,0.15850411355495453
385,mobley_9112978~mobley_7758918,0.11432,0.13326522707939148
386,mobley_8668219~mobley_2390199,0.09497,0.11628886312246323
387,mobley_7497999~mobley_6430250,0.14734,0.1410072147846222
388,mobley_303222~mobley_1662128,0.15091,0.1363118290901184
389,mobley_7200804~mobley_4715906,0.12074,0.10919893532991409
390,mobley_9185328~mobley_7769613,0.040315,0.06894762814044952
391,mobley_2609604~mobley_3060426,0.10936,0.10072494298219681
392,mobley_7758918~mobley_2310185,0.13706,0.06184908375144005
393,mobley_9478823~mobley_4395315,0.16253,0.13570833206176758
394,mobley_6006813~mobley_5390332,0.0235375,0.08767742663621902
395,mobley_8048190~mobley_7769613,0.13572,0.09932506084442139
396,mobley_9197172~mobley_9407874,0.15861,0.1320314109325409
397,mobley_6854178~mobley_7047032,0.025715,0.09783957153558731
398,mobley_7943327~mobley_5880265,0.13962,0.12400726228952408
399,mobley_6091882~mobley_664966,0.09004,0.04341961815953255
400,mobley_1792062~mobley_8118832,0.125,0.06313198804855347
401,mobley_1800170~mobley_3034976,0.15118,0.1545647382736206
402,mobley_1905088~mobley_1571523,0.09325,0.048850465565919876
403,mobley_2609604~mobley_4893032,0.05068,0.08962144702672958
404,mobley_6006813~mobley_6812653,0.11624,0.11327940970659256
405,mobley_9794857~mobley_2422586,0.11504,0.13726289570331573
406,mobley_5692472~mobley_8427539,0.15741,0.1345158815383911
407,mobley_5973402~mobley_303222,0.02787,0.002884872257709503
408,mobley_4043951~mobley_3370989,0.12286,0.13394831120967865
409,mobley_3269565~mobley_1717215,0.13937,0.1371924877166748
410,mobley_2213823~mobley_2341732,0.12097,0.06756405532360077
411,mobley_2183616~mobley_4683624,0.15046,0.1236700564622879
412,mobley_3546460~mobley_8337977,0.022055,0.01849394291639328
413,mobley_4639255~mobley_1650157,0.12635,0.12229759246110916
414,mobley_2864987~mobley_49274,0.14549,0.11020826548337936
415,mobley_3969312~mobley_4188615,0.1247,0.13429304957389832
416,mobley_6248915~mobley_4893032,0.01247,-0.007031358778476715
417,mobley_6714389~mobley_2410897,0.16309,0.12174418568611145
418,mobley_6743808~mobley_7298388,0.02483,0.05346598103642464
419,mobley_486214~mobley_3359593,0.13475,0.11932244896888733
420,mobley_1563176~mobley_1231151,0.02910333,0.06181230768561363
421,mobley_7977115~mobley_9883303,0.1463,0.1423681229352951
422,mobley_299266~mobley_1075836,0.11613,0.11962927877902985
423,mobley_20524~mobley_1079207,0.14264,0.09499823302030563
424,mobley_8221999~mobley_1650157,0.12668,0.082382932305336
425,mobley_6988468~mobley_1363784,0.0185425,0.051559556275606155
426,mobley_2310185~mobley_7708038,0.02419333,0.12242744863033295
427,mobley_8011706~mobley_5692472,0.12558,0.07183670997619629
428,mobley_5571660~mobley_7463799,0.00967167,-0.002051316201686859
429,mobley_1144156~mobley_4465023,0.11601,0.08406636118888855
430,mobley_755351~mobley_2923700,0.15323,0.10106708109378815
431,mobley_4687447~mobley_7977115,0.03064,0.053679969161748886
432,mobley_1899443~mobley_820789,0.15507,0.14159393310546875
433,mobley_755351~mobley_4883284,0.15767,0.14822843670845032
434,mobley_8127829~mobley_5520946,0.15274,0.15591424703598022
435,mobley_6854178~mobley_4603202,0.07335,0.09401547908782959
436,mobley_1967551~mobley_1199854,0.13664,0.08883793652057648
