,Perturbation,Exp1,Pred1
37,mobley_3183805~mobley_1079207,0.283727,0.8986613750457764
38,mobley_8614858~mobley_2609604,0.271517,0.3238173723220825
39,mobley_820789~mobley_7977115,4.0,0.5411185026168823
40,mobley_5627459~mobley_7015518,6.0,0.8557322025299072
41,mobley_1674094~mobley_1903702,0.153234,0.6759415864944458
42,mobley_7859387~mobley_8492526,0.035757,0.8930168151855469
43,mobley_5518547~mobley_3452749,0.309091,0.3238173723220825
44,mobley_4305650~mobley_8118832,0.185335,0.3238173723220825
45,mobley_2763835~mobley_5072416,2.0,0.6552261114120483
46,mobley_3259411~mobley_4639255,4.0,0.6846845149993896
47,mobley_1563176~mobley_4792268,6.0,0.3347366452217102
48,mobley_5310099~mobley_2143011,4.0,0.5182539224624634
49,mobley_1899443~mobley_3414356,2.0,0.41220709681510925
50,mobley_6911232~mobley_5157661,0.161408,0.3825410008430481
51,mobley_1875719~mobley_2390199,0.17634,0.7594395875930786
52,mobley_7943327~mobley_7542832,0.220188,0.3238173723220825
53,mobley_303222~mobley_9913368,0.275089,0.7258310317993164
54,mobley_1903702~mobley_8260524,0.106294,0.758875846862793
55,mobley_7009711~mobley_8057732,0.175321,0.7761698961257935
56,mobley_5692472~mobley_8983100,0.169848,0.8986613750457764
57,mobley_1144156~mobley_9246215,0.133793,0.3238173723220825
58,mobley_1563176~mobley_1903702,0.202415,0.3238173723220825
59,mobley_1650157~mobley_1875719,0.295354,0.6167048215866089
60,mobley_9794857~mobley_2294995,2.0,0.5716215372085571
61,mobley_5759258~mobley_1875719,0.148108,0.3238173723220825
62,mobley_7142697~mobley_4893032,0.290149,0.3238173723220825
63,mobley_1800170~mobley_7015518,0.121392,0.3238173723220825
64,mobley_5520946~mobley_755351,6.0,0.574992299079895
65,mobley_303222~mobley_900088,0.349615,0.6801185607910156
66,mobley_9246215~mobley_9733743,0.165231,0.3238173723220825
67,mobley_2451097~mobley_2123854,0.161299,0.3238173723220825
68,mobley_8467917~mobley_7203421,0.144313,0.3238173723220825
69,mobley_4893032~mobley_5286200,4.0,0.8351100087165833
70,mobley_5759258~mobley_4630641,0.078966,0.5464111566543579
71,mobley_4043987~mobley_900088,0.286609,0.7141367197036743
72,mobley_7573149~mobley_1075836,0.201917,0.46837615966796875
73,mobley_8427539~mobley_1903702,2.0,0.3238173723220825
74,mobley_2310185~mobley_1881249,6.0,0.8986613750457764
75,mobley_2043882~mobley_7688753,0.251037,0.80403071641922
76,mobley_3515580~mobley_1079207,0.348648,0.8898810744285583
77,mobley_6743808~mobley_4780078,0.083871,0.3238173723220825
78,mobley_2261979~mobley_9565165,0.029192,0.3238173723220825
79,mobley_2146331~mobley_2410897,6.0,0.3238173723220825
80,mobley_8048190~mobley_7758918,0.171903,0.37049150466918945
81,mobley_9507933~mobley_4287564,2.0,0.3238173723220825
82,mobley_1019269~mobley_2310185,0.161081,0.8986613750457764
83,mobley_9883303~mobley_5079234,2.0,0.8986613750457764
84,mobley_1923244~mobley_1899443,2.0,0.4308767318725586
85,mobley_1728386~mobley_2451097,0.152665,0.3238173723220825
86,mobley_4780078~mobley_7009711,0.115649,0.3238173723220825
87,mobley_3144334~mobley_3053621,0.229855,0.7509428858757019
88,mobley_1755375~mobley_2923700,4.0,0.7204772233963013
89,mobley_1905088~mobley_3980099,6.0,0.8986613750457764
90,mobley_1199854~mobley_3259411,0.18641,0.48259562253952026
91,mobley_900088~mobley_820789,0.185072,0.7787577509880066
92,mobley_7708038~mobley_6632459,2.0,0.4376751780509949
93,mobley_6743808~mobley_4715906,0.234412,0.3238173723220825
94,mobley_2422586~mobley_7708038,0.128643,0.8824588656425476
95,mobley_8492526~mobley_2864987,0.129127,0.3238173723220825
96,mobley_9478823~mobley_20524,0.33188,0.49172985553741455
97,mobley_7943327~mobley_6619554,0.144394,0.4742392301559448
98,mobley_778352~mobley_1199854,0.102236,0.8986613750457764
99,mobley_4035953~mobley_5747188,6.0,0.3238173723220825
100,mobley_5627459~mobley_8765203,0.117343,0.3238173723220825
101,mobley_3414356~mobley_2929847,0.16384,0.3238173723220825
102,mobley_6632459~mobley_1963873,0.186049,0.3238173723220825
103,mobley_1800170~mobley_8426916,0.173302,0.59673672914505
104,mobley_1261349~mobley_430089,0.340234,0.44651126861572266
105,mobley_5759258~mobley_5346580,0.232995,0.3238173723220825
106,mobley_2341732~mobley_2364370,0.175411,0.3238173723220825
107,mobley_6060301~mobley_7227357,0.448077,0.8285172581672668
108,mobley_5471704~mobley_7417968,0.182485,0.8986613750457764
109,mobley_1827204~mobley_7573149,0.120187,0.4856214225292206
110,mobley_430089~mobley_5935995,0.217957,0.3238173723220825
111,mobley_6896128~mobley_1893937,2.0,0.7311868071556091
112,mobley_5072416~mobley_5326154,0.182189,0.35057443380355835
113,mobley_6812653~mobley_6248915,6.0,1.0098093748092651
114,mobley_2487143~mobley_8221999,6.0,0.7197468280792236
115,mobley_430089~mobley_2294995,0.249494,0.4825376868247986
116,mobley_349850~mobley_8883511,0.01141,0.8986613750457764
117,mobley_4305650~mobley_1857976,4.0,0.8986613750457764
118,mobley_430089~mobley_4305650,0.199701,0.3892250657081604
119,mobley_2487143~mobley_6081058,6.0,0.825528085231781
120,mobley_3452749~mobley_9257453,6.0,0.8859434127807617
121,mobley_2661134~mobley_5445548,4.0,0.3238173723220825
122,mobley_1199854~mobley_3982371,0.20164,0.3238173723220825
123,mobley_1019269~mobley_5627459,0.167032,0.3238173723220825
124,mobley_1929982~mobley_5631798,0.039092,0.8537386655807495
125,mobley_1046331~mobley_2126135,0.152673,0.8986613750457764
126,mobley_5665561~mobley_547634,0.190875,0.3238173723220825
127,mobley_299266~mobley_6917738,0.297468,0.7160310745239258
128,mobley_4177472~mobley_7227357,6.0,0.8986613750457764
129,mobley_9407874~mobley_3378420,0.532718,0.8986613750457764
130,mobley_6250025~mobley_9733743,6.0,0.8986613750457764
131,mobley_4715906~mobley_3211679,0.18674,0.7796929478645325
132,mobley_2864987~mobley_2609604,0.214935,0.3238173723220825
133,mobley_5518547~mobley_3968739,6.0,1.362189531326294
134,mobley_2859600~mobley_5520946,0.125948,0.7585704326629639
135,mobley_3183805~mobley_4483973,0.221148,0.8986613750457764
136,mobley_2143011~mobley_9794857,0.173258,0.5171448588371277
137,mobley_2049967~mobley_5449201,0.193438,0.34568899869918823
138,mobley_3738859~mobley_303222,0.18154,0.9640125036239624
139,mobley_2659552~mobley_5600967,0.276158,1.0847615003585815
140,mobley_1563176~mobley_525934,0.115158,0.9137164950370789
141,mobley_2609604~mobley_6060301,0.450888,0.7964454889297485
142,mobley_5816127~mobley_3867265,0.131705,0.673006534576416
143,mobley_6248915~mobley_1235151,0.244363,0.8986613750457764
144,mobley_8573194~mobley_4699732,0.165413,0.7238710522651672
145,mobley_2859600~mobley_1079207,0.248224,0.8986613750457764
146,mobley_2457863~mobley_4035953,4.0,0.832099199295044
147,mobley_7708038~mobley_1674094,0.166459,0.626261830329895
148,mobley_1903702~mobley_8118832,0.127339,0.3238173723220825
149,mobley_9121449~mobley_9913368,0.196487,0.8986613750457764
150,mobley_3515580~mobley_1728386,6.0,0.3238173723220825
151,mobley_7227357~mobley_7573149,0.187328,0.5434050559997559
152,mobley_1261349~mobley_1800170,0.32487,0.7364850044250488
153,mobley_8772587~mobley_820789,4.0,0.7334662675857544
154,mobley_8048190~mobley_8573194,0.518105,0.8220794796943665
155,mobley_3867265~mobley_8260524,0.74695,0.3238173723220825
156,mobley_3867265~mobley_6091882,0.327822,0.41642826795578003
157,mobley_6743808~mobley_7150646,6.0,0.3238173723220825
158,mobley_8789465~mobley_1760914,0.184752,0.3238173723220825
159,mobley_4483973~mobley_2451097,0.163901,0.34884577989578247
160,mobley_2422586~mobley_4893032,0.257561,0.5190158486366272
161,mobley_6060301~mobley_5690766,2.0,0.7221715450286865
162,mobley_1881249~mobley_49274,0.152402,0.3238173723220825
163,mobley_1199854~mobley_6474572,4.0,0.483620822429657
164,mobley_3211679~mobley_2681549,0.142616,0.3238173723220825
165,mobley_3234716~mobley_1079207,0.2459,0.8683874011039734
166,mobley_7142697~mobley_8337977,0.189882,0.3238173723220825
167,mobley_5346580~mobley_2864987,0.388233,0.8986613750457764
168,mobley_6812653~mobley_9407874,6.0,0.8986613750457764
169,mobley_430089~mobley_1662128,0.124656,0.4467972218990326
170,mobley_1903702~mobley_3982371,0.097411,0.3238173723220825
171,mobley_5890803~mobley_2422586,0.176699,0.8986613750457764
172,mobley_718988~mobley_4762983,0.146751,0.5205373764038086
173,mobley_1036761~mobley_1905088,0.268976,0.7212361097335815
174,mobley_5665561~mobley_3663158,0.385429,0.8602207899093628
175,mobley_7983227~mobley_9626434,0.228931,0.8178693056106567
176,mobley_3525176~mobley_5445548,0.2257,0.7871488332748413
177,mobley_3167746~mobley_1976156,0.479017,0.8986613750457764
178,mobley_8427539~mobley_2864987,0.058683,0.526329517364502
179,mobley_755351~mobley_7295828,0.071019,0.3238173723220825
180,mobley_1881249~mobley_6929123,6.0,0.5292683243751526
181,mobley_1615431~mobley_9794857,0.181456,0.6011678576469421
182,mobley_3053621~mobley_8723116,0.198604,0.46282920241355896
183,mobley_8522124~mobley_2197088,0.24627,0.8986613750457764
184,mobley_7532833~mobley_2493732,0.273022,0.7227571606636047
185,mobley_4305650~mobley_8754702,0.302938,0.8986613750457764
186,mobley_8260524~mobley_299266,2.0,0.3238173723220825
187,mobley_6430250~mobley_7295828,0.140198,0.6021183133125305
188,mobley_3034976~mobley_2245668,4.0,0.6119523048400879
189,mobley_4494568~mobley_5520946,0.236412,0.7649149894714355
190,mobley_5759258~mobley_6911232,6.0,0.8371343612670898
191,mobley_1827204~mobley_2607611,6.0,0.8986613750457764
192,mobley_859464~mobley_6456034,0.176462,0.778992772102356
193,mobley_2661134~mobley_2354112,0.181953,0.3238173723220825
194,mobley_299266~mobley_2294995,0.28148,0.8982966542243958
195,mobley_8492526~mobley_8436428,0.230879,0.3238173723220825
196,mobley_8427539~mobley_9624458,0.258224,0.7193922400474548
197,mobley_8573194~mobley_3867265,4.0,0.7456740140914917
198,mobley_9478823~mobley_8691603,2.0,0.3238173723220825
199,mobley_2850833~mobley_5006685,0.933103,1.1498759984970093
200,mobley_1036761~mobley_3727287,0.108666,0.5226831436157227
201,mobley_4035953~mobley_1873346,0.132457,0.3238173723220825
202,mobley_6091882~mobley_4305650,4.0,0.8559406995773315
203,mobley_7977115~mobley_3318135,0.175608,0.8986613750457764
204,mobley_5346580~mobley_3414356,0.168468,0.8696193695068359
205,mobley_1899443~mobley_299266,0.120274,0.8658206462860107
206,mobley_8118832~mobley_7573149,6.0,0.8986613750457764
207,mobley_1662128~mobley_1875719,0.153248,0.6075817346572876
208,mobley_1674094~mobley_1803862,0.290752,0.3238173723220825
209,mobley_820789~mobley_8754702,4.0,0.5718092918395996
210,mobley_2864987~mobley_7326982,0.164863,0.8986613750457764
211,mobley_8772587~mobley_6632459,0.161268,0.8491321802139282
212,mobley_3982371~mobley_6632459,0.148104,0.3238173723220825
213,mobley_2422586~mobley_1199854,4.0,0.8986613750457764
214,mobley_36119~mobley_9617923,0.258503,0.8986613750457764
215,mobley_3867265~mobley_7769613,0.127734,0.3408011794090271
216,mobley_9942801~mobley_9139060,0.168404,0.8683810830116272
217,mobley_6917738~mobley_8118832,0.207877,0.3238173723220825
218,mobley_2923700~mobley_6743808,0.015825,0.7539010047912598
219,mobley_1674094~mobley_1199854,2.0,0.9137641787528992
220,mobley_2146331~mobley_9246351,0.155301,0.8198592066764832
221,mobley_4218209~mobley_3515580,2.0,0.5059033632278442
222,mobley_2341732~mobley_4893032,6.0,0.541959285736084
223,mobley_5518547~mobley_2859600,0.175372,0.5158073306083679
224,mobley_1781152~mobley_9028462,0.085502,0.8986613750457764
225,mobley_1674094~mobley_4694328,0.238819,0.8986613750457764
226,mobley_3414356~mobley_2178600,0.186101,0.5093318223953247
227,mobley_7326982~mobley_6854178,4.0,0.8986613750457764
228,mobley_313406~mobley_197466,0.237446,0.888985812664032
229,mobley_2390199~mobley_4792268,4.0,0.48365771770477295
230,mobley_9434451~mobley_1903702,2.0,0.3238173723220825
231,mobley_5263791~mobley_5110043,0.038583,0.47485631704330444
232,mobley_1075836~mobley_778352,6.0,0.33124738931655884
233,mobley_3167746~mobley_8614858,0.116773,0.3676287531852722
234,mobley_5449201~mobley_186894,0.224158,0.3789966106414795
235,mobley_6497672~mobley_2864987,0.185863,0.3238173723220825
236,mobley_3709920~mobley_5079234,0.259293,0.7632689476013184
237,mobley_9794857~mobley_1899443,0.165905,0.3238173723220825
238,mobley_820789~mobley_2341732,4.0,0.7680209875106812
239,mobley_3982371~mobley_9626434,0.392524,0.7520936131477356
240,mobley_3982371~mobley_3269565,0.150796,0.3238173723220825
241,mobley_3546460~mobley_2390199,0.095619,0.3238173723220825
242,mobley_9942801~mobley_1571523,4.0,0.8608352541923523
243,mobley_2126135~mobley_9942801,2.0,0.3238173723220825
244,mobley_7497999~mobley_3452749,0.006439,0.8222252130508423
245,mobley_1144156~mobley_820789,0.114232,0.3238173723220825
246,mobley_929676~mobley_1893937,2.0,0.3238173723220825
247,mobley_8426916~mobley_8011706,0.120694,0.7634803056716919
248,mobley_7542832~mobley_2364370,0.123081,0.3238173723220825
249,mobley_6854178~mobley_5157661,0.09006,0.8612618446350098
250,mobley_4690963~mobley_352111,0.239069,0.3238173723220825
251,mobley_7859387~mobley_1017962,0.498041,0.3238173723220825
252,mobley_5079234~mobley_7983227,6.0,0.8812891840934753
253,mobley_3867265~mobley_7758918,0.133338,0.3238173723220825
254,mobley_5310099~mobley_6896128,0.222933,0.3238173723220825
255,mobley_5072416~mobley_8057732,0.246653,0.8986613750457764
256,mobley_4043951~mobley_1662128,0.140325,0.49888157844543457
257,mobley_3452749~mobley_20524,6.0,0.7185966372489929
258,mobley_210639~mobley_186894,0.350164,0.8367571234703064
259,mobley_1976156~mobley_9897248,2.0,0.3238173723220825
260,mobley_6854178~mobley_9671033,1.053688,0.3238173723220825
261,mobley_1107178~mobley_4465023,4.0,0.6323243379592896
262,mobley_2792521~mobley_4924862,0.322012,0.3238173723220825
263,mobley_1755375~mobley_3727287,4.0,0.5246179103851318
264,mobley_4762983~mobley_1881249,0.168345,0.8105644583702087
265,mobley_8048190~mobley_5816127,0.17685,0.8199142813682556
266,mobley_5571660~mobley_4035953,0.309657,0.3238173723220825
267,mobley_1827204~mobley_2143011,0.103922,0.7962465286254883
268,mobley_8221999~mobley_1107178,6.0,0.8986613750457764
269,mobley_5627459~mobley_6854178,0.217103,0.8061836361885071
270,mobley_5518547~mobley_7814642,6.0,0.5438703894615173
271,mobley_9015240~mobley_7859387,0.111824,0.8088966012001038
272,mobley_2143011~mobley_1857976,0.133279,0.9773173332214355
273,mobley_5571660~mobley_5520946,0.202654,0.3238173723220825
274,mobley_7295828~mobley_852937,2.0,0.8940073251724243
275,mobley_3259411~mobley_313406,0.136837,0.3238173723220825
276,mobley_4218209~mobley_5311804,6.0,0.8376895189285278
277,mobley_8614858~mobley_3060426,0.363791,0.3238173723220825
278,mobley_3414356~mobley_4043951,4.0,0.5003652572631836
279,mobley_3738859~mobley_6497672,0.166926,0.8695977330207825
280,mobley_4218209~mobley_7814642,6.0,0.8047130107879639
281,mobley_1987439~mobley_6978427,0.603441,1.0006003379821777
282,mobley_1075836~mobley_1199854,6.0,0.8986613750457764
283,mobley_2925352~mobley_7893124,0.258218,0.3238173723220825
284,mobley_4305650~mobley_5935995,0.329649,0.3238173723220825
285,mobley_5890803~mobley_4924862,4.0,0.3238173723220825
286,mobley_2802855~mobley_1899443,0.225802,0.3238173723220825
287,mobley_1144156~mobley_3867265,0.187355,0.7527675628662109
288,mobley_1858644~mobley_3040612,0.206272,0.504822850227356
289,mobley_6854178~mobley_9838013,0.172963,0.5735408067703247
290,mobley_3982371~mobley_3686115,6.0,0.8986613750457764
291,mobley_7261305~mobley_6474572,0.155329,0.3238173723220825
292,mobley_1036761~mobley_2123854,6.0,0.8986613750457764
293,mobley_8127829~mobley_7364468,0.373417,0.8604199290275574
294,mobley_2123854~mobley_2489709,0.028531,0.8986613750457764
295,mobley_1792062~mobley_1107178,0.171041,0.3238173723220825
296,mobley_8772587~mobley_299266,0.164394,0.6970529556274414
297,mobley_1708457~mobley_2049967,4.0,0.8054702877998352
298,mobley_6091882~mobley_9246215,2.0,0.8986613750457764
299,mobley_5759258~mobley_627267,0.120367,0.8434674143791199
300,mobley_2451097~mobley_8057732,0.107467,0.8986613750457764
301,mobley_2341732~mobley_1881249,3.789223,0.7979180812835693
302,mobley_3663158~mobley_7039935,0.144328,0.3238173723220825
303,mobley_2422586~mobley_8525830,4.0,0.7823530435562134
304,mobley_2661134~mobley_2850833,0.238313,0.3238173723220825
305,mobley_8573194~mobley_4043951,0.064065,0.3238173723220825
306,mobley_4035953~mobley_755351,0.010942,0.876493513584137
307,mobley_9100956~mobley_2689721,0.122574,0.7288416028022766
308,mobley_2925352~mobley_2661134,4.0,0.4948222041130066
309,mobley_2310185~mobley_2198613,4.523951,0.5296366810798645
310,mobley_5072416~mobley_8723116,4.0,0.8986613750457764
311,mobley_4694328~mobley_9883303,0.063654,0.8986613750457764
312,mobley_2609604~mobley_8525830,0.081841,0.8832428455352783
313,mobley_5520946~mobley_3398536,0.192605,0.8866236805915833
314,mobley_2925352~mobley_3187514,0.121313,0.3238173723220825
315,mobley_2517158~mobley_2213823,6.0,0.8392509818077087
316,mobley_1636752~mobley_6632459,0.765673,0.8714531064033508
317,mobley_2294995~mobley_8320545,0.122104,0.7240084409713745
318,mobley_2451097~mobley_7599023,0.240539,0.8986613750457764
319,mobley_1019269~mobley_5759258,2.0,0.460176020860672
320,mobley_4893032~mobley_1827204,0.427993,0.3238173723220825
321,mobley_5816127~mobley_8765203,0.085569,0.42171594500541687
322,mobley_8739734~mobley_1662128,0.165893,0.860898494720459
323,mobley_1036761~mobley_5520946,0.244486,0.3238173723220825
324,mobley_7988076~mobley_7176290,0.200233,0.3238173723220825
325,mobley_2422586~mobley_1650157,0.268793,0.7835026383399963
326,mobley_5880265~mobley_2864987,0.613304,0.7954941987991333
327,mobley_4305650~mobley_1144156,0.2495,0.5896739959716797
328,mobley_1189457~mobley_7066554,0.242531,0.8986613750457764
329,mobley_3259411~mobley_4305650,0.19039,0.3238173723220825
330,mobley_36119~mobley_4759887,0.081081,0.775275468826294
331,mobley_7599023~mobley_5520946,2.0,0.33282774686813354
332,mobley_5063386~mobley_8789465,0.126729,0.8986613750457764
333,mobley_2923700~mobley_7497999,0.125123,0.3238173723220825
334,mobley_5690766~mobley_9883303,0.198028,0.3238173723220825
335,mobley_8427539~mobley_7769613,4.0,0.7627203464508057
336,mobley_2126135~mobley_7497999,0.101971,0.3238173723220825
337,mobley_6743808~mobley_7295828,0.017765,0.8986613750457764
338,mobley_2792521~mobley_36119,4.0,0.8769684433937073
339,mobley_1922649~mobley_9281946,0.211335,0.3238173723220825
340,mobley_5816127~mobley_6929123,0.107588,0.3238173723220825
341,mobley_1728386~mobley_8691603,0.22501,0.8641278743743896
342,mobley_6081058~mobley_3546460,0.217808,0.8986613750457764
343,mobley_2310185~mobley_197466,0.218186,0.3238173723220825
344,mobley_8221999~mobley_2958326,0.253444,0.7621998190879822
345,mobley_6353617~mobley_1363784,0.195367,0.3238173723220825
346,mobley_3144334~mobley_5072416,4.0,0.8986613750457764
347,mobley_1075836~mobley_5123639,2.369078,0.3238173723220825
348,mobley_9794857~mobley_6929123,0.12844,0.47208380699157715
349,mobley_8614858~mobley_8765203,6.0,0.8783308267593384
350,mobley_63712~mobley_1520842,0.155884,0.3238173723220825
351,mobley_3259411~mobley_7227357,0.098229,0.3238173723220825
352,mobley_2123854~mobley_4193752,0.192189,0.4375063478946686
353,mobley_8492526~mobley_5310099,0.056328,0.3238173723220825
354,mobley_1717215~mobley_2422586,0.226027,0.3238173723220825
355,mobley_627267~mobley_2008055,6.0,0.8974905610084534
356,mobley_3414356~mobley_4043987,0.148403,0.3238173723220825
357,mobley_6854178~mobley_2279874,0.20306,0.7683282494544983
358,mobley_7988076~mobley_5467162,0.238031,0.3238173723220825
359,mobley_4043987~mobley_1923244,6.0,0.8986613750457764
360,mobley_3969312~mobley_7599023,4.0,0.8986613750457764
361,mobley_8614858~mobley_8573194,0.213941,0.8986613750457764
362,mobley_852937~mobley_3398536,4.0,0.8986613750457764
363,mobley_3686115~mobley_4687447,0.187102,0.4527517855167389
364,mobley_1923244~mobley_5286200,0.105183,0.5941832065582275
365,mobley_859464~mobley_7573149,0.212043,0.779405951499939
366,mobley_299266~mobley_5759258,0.518122,0.8986613750457764
367,mobley_4177472~mobley_3414356,0.225235,0.8748850226402283
368,mobley_1662128~mobley_9733743,0.146946,0.43258869647979736
369,mobley_4035953~mobley_20524,0.154718,0.3238173723220825
370,mobley_5157661~mobley_3999471,4.0,0.7443175315856934
371,mobley_6430250~mobley_3727287,6.0,0.8986613750457764
372,mobley_2925352~mobley_5518547,2.0,0.3238173723220825
373,mobley_5449201~mobley_8260524,0.253092,0.8685832023620605
374,mobley_4364398~mobley_2068538,6.0,0.8986613750457764
375,mobley_8260524~mobley_8772587,0.341915,0.8719500303268433
376,mobley_6497672~mobley_6006813,6.0,0.7411695122718811
377,mobley_6060301~mobley_7983227,0.092533,0.7415984869003296
378,mobley_4690963~mobley_9626434,1.556616,0.818756639957428
379,mobley_3572203~mobley_6456034,0.250239,0.3238173723220825
380,mobley_2859600~mobley_2681549,0.093486,0.8986613750457764
381,mobley_8691603~mobley_8127829,0.241566,0.5395023822784424
382,mobley_7203421~mobley_2341732,0.137362,0.4465484917163849
383,mobley_2607611~mobley_3378420,0.194289,0.8821796178817749
384,mobley_4305650~mobley_7326982,2.0,0.3238173723220825
385,mobley_9112978~mobley_7758918,0.180622,0.3238173723220825
386,mobley_8668219~mobley_2390199,0.182689,0.7712056636810303
387,mobley_7497999~mobley_6430250,0.142045,0.3238173723220825
388,mobley_303222~mobley_1662128,0.269774,0.3238173723220825
389,mobley_7200804~mobley_4715906,0.197827,0.3238173723220825
390,mobley_9185328~mobley_7769613,2.0,0.5417295694351196
391,mobley_2609604~mobley_3060426,6.0,0.3238173723220825
392,mobley_7758918~mobley_2310185,4.0,0.7470837831497192
393,mobley_9478823~mobley_4395315,0.091761,0.6112802028656006
394,mobley_6006813~mobley_5390332,6.0,0.5556496381759644
395,mobley_8048190~mobley_7769613,4.0,0.4318414628505707
396,mobley_9197172~mobley_9407874,0.325406,0.3238173723220825
397,mobley_6854178~mobley_7047032,0.126778,0.8986613750457764
398,mobley_7943327~mobley_5880265,0.205037,0.8388391733169556
399,mobley_6091882~mobley_664966,6.0,0.8986613750457764
400,mobley_1792062~mobley_8118832,0.17228,0.3238173723220825
401,mobley_1800170~mobley_3034976,0.699407,0.3238173723220825
402,mobley_1905088~mobley_1571523,0.335463,0.7655946612358093
403,mobley_2609604~mobley_4893032,4.0,0.44701385498046875
404,mobley_6006813~mobley_6812653,0.230271,0.7480714321136475
405,mobley_9794857~mobley_2422586,0.358811,0.3238173723220825
406,mobley_5692472~mobley_8427539,0.119461,0.609332263469696
407,mobley_5973402~mobley_303222,0.084515,0.8986613750457764
408,mobley_4043951~mobley_3370989,0.199364,0.8810979723930359
409,mobley_3269565~mobley_1717215,0.20644,0.3238173723220825
410,mobley_2213823~mobley_2341732,0.164613,0.7650371193885803
411,mobley_2183616~mobley_4683624,0.150295,0.5479637384414673
412,mobley_3546460~mobley_8337977,0.084602,0.3238173723220825
413,mobley_4639255~mobley_1650157,2.0,0.3238173723220825
414,mobley_2864987~mobley_49274,0.172789,0.3238173723220825
415,mobley_3969312~mobley_4188615,6.0,0.8725969791412354
416,mobley_6248915~mobley_4893032,0.191773,0.8986613750457764
417,mobley_6714389~mobley_2410897,0.116474,0.3238173723220825
418,mobley_6743808~mobley_7298388,0.116154,0.3238173723220825
419,mobley_486214~mobley_3359593,6.0,0.3238173723220825
420,mobley_1563176~mobley_1231151,0.105215,0.8986613750457764
421,mobley_7977115~mobley_9883303,0.060833,0.3238173723220825
422,mobley_299266~mobley_1075836,0.184558,0.8507469892501831
423,mobley_20524~mobley_1079207,4.0,0.5020653009414673
424,mobley_8221999~mobley_1650157,0.208281,0.7356138229370117
425,mobley_6988468~mobley_1363784,0.016042,0.384252667427063
426,mobley_2310185~mobley_7708038,0.136968,0.81866455078125
427,mobley_8011706~mobley_5692472,0.154237,0.7953904271125793
428,mobley_5571660~mobley_7463799,6.0,0.8986613750457764
429,mobley_1144156~mobley_4465023,0.162492,0.9737938642501831
430,mobley_755351~mobley_2923700,0.188604,0.3238173723220825
431,mobley_4687447~mobley_7977115,0.546217,0.3238173723220825
432,mobley_1899443~mobley_820789,0.583477,0.5060123801231384
433,mobley_755351~mobley_4883284,0.099531,0.7600856423377991
434,mobley_8127829~mobley_5520946,0.051763,0.7245289087295532
435,mobley_6854178~mobley_4603202,0.167085,0.795366644859314
436,mobley_1967551~mobley_1199854,2.0,0.776946485042572
437,mobley_1755375~mobley_3183805,0.206291,0.3238173723220825
438,mobley_4043951~mobley_5816127,0.118896,0.39837104082107544
439,mobley_6812653~mobley_9838013,0.289401,0.5860198140144348
440,mobley_296847~mobley_1363784,0.16296,0.3238173723220825
441,mobley_129464~mobley_6619554,4.0,0.5755372047424316
442,mobley_5690766~mobley_6632459,0.345944,0.8932064771652222
